college_id,college_name,review_text,rating,source_year,source,review_id
83,Vellore Institute of Technology - [VIT University],"There are 2 major fest happening in VIT
1. Riviera (cultural fest)
2. Gravitas (tech fest)
Good availability of books are present in library newspaper magazines are also present along with novels night library facilities are also provided till 12 pm 
The library has 3 floors and sufficient space for sitting. Separate cubicles are also present for self-study 
Sports events happen each and every month 
Extra co-curricular activities happen each week
There is a huge no. Of groups and chapters present in VITTuition Fee remains the same for 4 years
Hostel fee hikes every year 
Vit provide scholarship to respective boards' topper 
Also, provide extra scholarship if your viteee rank is under 1000
Under 1000 -25% of the scholarship is provided in tuition fees
Under 100- 50 percent of scholarship is provided",4.1,2022,kaggle,278
83,Vellore Institute of Technology - [VIT University],Riviera is conducted in the month in February and many famous personalities like javel ali arman malik zakir khan rahul dua and yami gautam are invited. we also have gravutas which is a tech fest it happens in September classrooms and labs are well equippedI chose Btech because I wanted to become a computer science engineer and had an interest in coding 1 faculty teaches 70 students faculties to teach well and are very friendly and polite exams are easy to moderate and one of the tests is an open book,3.9,2022,kaggle,279
83,Vellore Institute of Technology - [VIT University],"There are a variety of different courses and specifications and one can choose to also do different electives or minors alongside your major. There is a lot of crowd in both the Chennai and Vellore campuses. The actual faculty-to-student ratio might even be worse than your high school, as each class can have upto 70 students. The qualifications and teaching abilities of the faculty also varies greatly some are excellent The entrance exam is very easy when compared to JEE or BITSAT but as they do not tell you your marks obtained they are not transparent.  The exams during the course can range from  mildly easy to slightly hard all depending on your faculty and your efforts.There are two annual fests in both Chennai and Vellore campuses, one tech-based and the other entertainment based ( both are fun). The Vellore campus has Gravitas and Rivera while the Chennai one has TechnoVIT and Vibrance. You can play most sports here but the facilities are not that good.
 There are loads of clubs to join and one can make their own clubs with faculty permissions.",3.1,2022,kaggle,280
84,Vellore Institute of Technology - [VIT],"The course curriculum is really amazing and just outstanding. It's at par with IIT's and NIT's syllabi. Faculties are either really good, some are excellent while some are bad, and they won't even care to teach or make students understand the topic. 1 faculty teaches around 70 students. All the faculties are qualified with masters and honors in their branch, some are even dietitians and nations, the teaching method is a little boring to be honest, anyways you have to study on your own at the end.
There are 3 exams in total, CAT 1, CAT 2, and FAT(the final exam for the semester). Every exam has around a 1-month gap, so you gotta be quick and keep all the syllabus completed. It is really easy to pass, but honestly, it purely depends on the faculty and how difficult he/she sets the paper. So connect with your seniors and get to know the best faculties who give easy papersAnnual fest - Vibrance (around February/march month).
Tech fest - TechnoVIT (around September/October month).
We have the best library among all colleges, it looks like a 5-star hotel.
Classrooms are average, but seats are comfortable, we get projectors, whiteboards, and green boards. We have step arrangement seating so the board is visible well.
VIT is just rich with extracurricular activities and sports activities...just blindly join the college if you want the best college life ever??
Some clubs which students organized are lugvitc, ecellvitc, datasciencevitc, google development student club, Microsoft innovation club, etc. Students run this unofficial college app called VTOP. Mostly 98% of clubs and societies are run and led by students",4.3,2022,kaggle,294
106,Netaji Subhas University of Technology - [NSUT],"Well, this was the best course I could avail as per my jee rank. So I had no other option than to choose electrical engineering.
Here the faculty-to-student is pretty good and is as per the NIRF guidelines.
I must say that the faculty here are very qualified and educated. However, there can be improvements in the teaching methods and it can be more proficient. 
As of the 2022-23 curriculum for 1st year the exams were held every 1.5 months. First, it was mid-sem exams and then the end-sem exams. Also, there are class tests which are held in like 2 per semester i.e. one before mid-semester and one after.The annual fest is MOKSHA in March or April.
Tech Fest is RESONANZ in October or November. 
The majority of the books which are related to courses are available in the library. The library is pretty huge, you will find here nearly every book u need during our 4-year tenure.
Classrooms are filled with automated Air-conditioned systems and fans,  smart boards, blackboards, and a projector are also available. 
Society has around 37 societies/clubs which are related to different domains and interests. Cricket, football, volleyball, basketball, and many other sports have well-equipped facilities.",3.8,2022,kaggle,295
105,Delhi Technological University - [DTU],"If you want to choose a college that is lenient and student-friendly in Delhi of course the IIT. I would recommend you go for dtu. There are a lot of fests including cultural, technical and sports coming and going throughout the year. There are responsible teams for each of these fests that have multiple departments ranging from logistics, PR, sponsorship, hospitality etc. The college has a large number of societies that one can join as per their interest. New buildings and hostels are fully air-conditioned so much so that the rooms get chilly even during peak Delhi summers. The annual cultural fest engifest attracts almost every college student in Delhi and experiences a footfall of lakhs. It usually takes place in February. The tech fest Invictus conducts a number of events by various tech societies right around the same period. The college has a very good coding culture for people who wanna go into tech.The course curriculum of electrical engineering is known to be the most challenging branch here at dtu for 2 reasons. One is the fact that electrical is actually a hard branch as it is in the core domain. The other reason is the faculty of this branch is a bit strict in terms of examinations. The senior faculty though are almost all doctors and the Junior ones are also well educated from reputed institutes. There are usually 2 periods of examinations the mid-sems and end-sems. The faculty-student ratio is well enough for providing proper attention to students",4.15,2022,kaggle,296
119,Galgotias University - [GU],"Campus life here is awesome. 
Every time something is going on at the university.
Which includes celebrities in it. UNIFEST is one of the main events organized by the Student Council in the university itself. 
We have three libraries with AC in them which have plenty amount of books. 
Classrooms do have AC, Projectors, Fans, lights, etc. 
Sports and extra curriculum activities are good here which are handled by galgotias student council.
Many Clubs come under the Galgotias student council. 
NCC Training,
Photography club ( cam circle),
Dance club,
Debate club, 
Management club.I choose this course because I was already studying pythons in my 12 class due to which I developed an interest in this field. 
This university has good faculties it all depends on how eagerly a student wants to study. 
All the faculty here have done Ph.D. in their specific subject they are highly qualified. 
Per semester,
There are 5 exams. 
2 CAT exams, 2 IAs, 1 ET,
These exams are held in a gap of approx 1 month. 
CAT-  Common Assessment Test.
IA- Internal Assessment,
ETE- End-term examination.",4.15,2022,kaggle,298
119,Galgotias University - [GU],"The biggest anual fest is the UNIFEST but there are fests and celebrities coming in the campus once or twice every 2 - 3 months.
There is a library in every building of galgotias University with computer systems if a student wants to use them.
All the classrooms are air conditioned and there are projectors for the teachers to project presentations.
There is every type of indoor and outdoor sport clubs in the university, and talking about the clubs there is a music club, Stage management club, Cam Circle, Dance Club, Etc.I wanted to become a Software Engineer so I choose my course. As per my experience there were more than enough faculty members for every sections of each course. The faculty is highily qualified most of my teachers belong from IIT background who have done Phd or atleast Masters in there field. The exams were taken as per the AKTU schedule. The exams are quite simple for those who have studied well but some students as in my class have also failed or had back logs in few subjects.",4.4,2022,kaggle,303
83,Vellore Institute of Technology - [VIT University],"I chose Btech ECE because there are a lot of opportunities for placement in cse and ece branches and avg package is 9.31 lakh so I chose to pursue this course.
faculty to student ratio is 30 people there is 1 faculty which is very good as we also get a proctor who use to procure us for 4 years.
all faculty have a phd degree from reputed colleges and they have a unique teaching method that is required for modern engineering techniques.
we have CAT 1 and CAT 2 (50 marks each)  ie Continuous assessments and 2 digital assignments and 1 quiz (10 marks each) after that we have the final assessment FAT (100 marks) it is not that difficult to pass subjects.Annual fest Rivera in month of february and tech fest  gravitas in october.
there are almost 5000 books and journals in library which is very big.
we have projectors and also 2 whiteboards which make teachers easy to explain concepts using digital content.
we have football, cricket, volleyball, basketball, badminton court, tennis and also indoor sports complex and we have clubs and chapters for extracurricular activities.
vitian, vitty, messit, dramatics, music and such 50 clubs are there.",4.5,2022,kaggle,316
83,Vellore Institute of Technology - [VIT University],"I opted for B.Tech CSE basically for placements. Placement in this branch is very good and avg package is also high. This year's highest CTC was 1.2 CR which is very good. The faculty over here are very qualified but also strict. Exams are held here every month of the month and 15 days.Most of the reputed companies come to our campus. Companies like TCS, Wipro, Microsoft, and Google recruit students with very good CTC. Students get a good amount of internship opportunities also. You can get ample amount of opportunities and internships if you have a good cv or resume.",4.25,2022,kaggle,318
83,Vellore Institute of Technology - [VIT University],"I personally had a very keen interest towards coding and software development which is why I choose this course. the faculty-student ratio is quite good in VIT Vellore, 100 per cent of the faculty in VIT  is PhD and teaching method is also based on real-life applications. Every week in the college we have some or the other exams and the level of the exam is also quite toughFrom the 6 th semester we are eligible for the placement.last yaer total 690 companies visited vit vellore for placement big companies li amazon,oracle, microsoft ,adobe visit here ,the higest pakage is 1.03 crores and average is 10 lakhs there is 100 percent placement after completing the degree i am looking forward to get a job as a software developer .",4.1,2022,kaggle,324
148,Assam Engineering College - [AEC],My course is a Bachelor of Technology in chemical engineering. I choose the course because I like it. And the placement of chemical engineering at Assam Engineering College is really good...This time i.e. 2023 the highest package of chemical engineering is 24lpa And our faculties are highly qualified.Our placement scenario is well good. We have an on-campus placement. We can seat for placement in our last year  Almost 70-75% of students of every branch are placed. It's the highest package is 30lpa And the average package is 7lpa,5.0,2022,kaggle,325
83,Vellore Institute of Technology - [VIT University],The annual fest is Riviera and it is very grand. Many stars are invited to perform. We also have a tech fest called Gravitas where various competitions are organized and there is also a cash prize. There are also many clubs related to almost all categories that organize regular events.I chose ECE Babies because it was the next best option after CSE and IT. The student ratio with respect to teachers is roughly 1:65. All the faculty are Ph.D. and all the lab assistants are pursuing Ph.D. We have 2 cats and 1fat exam that mostly occur in one-month differences.,4.35,2022,kaggle,330
87,SRM University,"I choose this course because ever since i was a kid, I was so keen to learn about computers and wanted to design games. The faculty to students ratio is quite good and we can take everyone's support The ratio is around 1: 80 The minimum qualification of any faculty who teaches here is post-graduation and their ways of teaching are really unique. The mid exams are conducted after 2 months the semester starts, and sem is conducted after 2 months of midterm and exams are neither easy not difficult. They are moderate and give us endless oppurtuniesThe fests take place for every months and we can enjoy ourselves quite a lot. Many competitions and fun activities are organised The books and journals in the library are almost endless, everything outside academics are also found there. Sports has a seperate department and management to take care of things. Many students-led clubs with club activites and communities offer endless oppurtunies to learn and grow . SRM ap photography society, movie club, student council, international relations council",4.25,2022,kaggle,333
83,Vellore Institute of Technology - [VIT University],"We have two main fests, Gravitas which occurs in September-October, and Riviera, which occurs during February. Gravitas is the tech fest, and the Riviera is the annual fest. We have 2 libraries, one located in the boy's hostel and one near the main gate. The main library is very huge and comprises many books covering all topics. We have many restaurants on campus, we also have multiple outlets and 1 domino. All the classrooms have power outlets and all the labs are air-conditioned. There are many fun clubs and chapters that hold events on a regular basis.I choose the CSE core branch as it had the highest average placement statistics compared to other branches. The faculty-student ratio on average is 1:60. Most of the faculty is phd certified. There are timely exam in the interval of 28 days. We have two midsems and one final exam. The exams are considerably difficult.",4.0,2022,kaggle,335
84,Vellore Institute of Technology - [VIT],"There are many career opportunities for electronics and communication graduates can work as electronic engineers, hardware engineers, network engineers, software engineers, etc many options were there, So I choose this course. 
There are so many faculties faculty-student ratio is 1:70. Every faculty was well qualified done Ph.D.If you were in Category 1 and Category 2 then the fees are perfect for study, and no scholarship is provided. but yes here is 9 pointer system if you have a good cgpa above 9  then you got so many things like roommate choice and teacher choose, and scholarships is also provided.",4.0,2022,kaggle,336
83,Vellore Institute of Technology - [VIT University],"The fee structure is admirable for the category 1-3 but after that, it's a bit costly for category 4-5 students. which I believe shouldn't be a thing because the college takes in a lot of students each year leading it to be a bit more populated than other collegesLife on campus is great, with several opportunities for many hackathons, self-projects, and guidance. they also have enough facilities that one wouldn't feel that they are missing out on if they would have been at another college.",3.6,2022,kaggle,340
119,Galgotias University - [GU],"The total fee for B.Tech computer science and engineering is one lack sixty thousand.
Where ten thousand is exam fees. One lacks thirty thousand in hostel fees.
There are many scholarships at Galgotias University: Merit Scholarship on Admission.
The University offers scholarships to meritorious candidates based on her/his academic performance in qualifying examinations prescribed by the university, viz 10+2 or graduation, rank/score in All India/State Level Entrance/Aptitude Test, and candidates possessing exemplary skills in sports, performing arts or literature.They conduct tests regularly, and assignments are given so that students can learn the subject thoroughly.
Faculty members faculty in our college are highly qualified, and the course curriculum is very good.
The course curriculum is a little hectic, but the faculty members are very helpful and facilitate students-oriented education.
The course curriculum which is provided by this college to our department is relevant, and it makes students industry-ready.
 All teachers have Ph.D. degrees from top IITS and NITS.",3.9,2022,kaggle,355
45,National Institute of Technology - [NIT] Uttarkhand,"Placements of this college are constantly improving year by year. Every year there is a slight increase in the average package. 
2022 Placement: Average Package- 11 lpa, Highest- 38 lpa. Many students are getting placed in Google, Amazon, and Microsoft.Fees Structure: General/ OBC Creamy Layer - 200000/year 
OBC NCL /Scheduled Tribes / Scheduled Castes get many benefits due to the reservation policy. 
A bunch of scholarships are available here named: Shraman Foundation, Reliance etc",3.5,2022,kaggle,356
105,Delhi Technological University - [DTU],"I was interested in machines since childhood and also classical mechanics in physics hence mechanical engineering fascinated me to pursue. Dtu total intake of students per year in btech is 2500 which is a much large figure than the faculty.
All faculty members of the university are well-qualified in their respective departments. Teaching methods vary from teacher to teacher.Dtu engifest is considered the largest fest in north India. It is conducted around the month of February every year. Three days tech fest is also conducted during the same month near the annual fest. A variety of books and journals from all categories can be found in the central library of the university.",3.7,2022,kaggle,376
84,Vellore Institute of Technology - [VIT],Many Fests Are Commenced Here And Many Celebrities Are Invited. You  Will Never Get Bored As There Will Be Plenty Of Fests Tournaments And All. There Is A Big Library On Our Campus. The Classrooms Are Big And Are Connected With A Projector. There are more Than 90 Clubs On Our Campus. You Will Never Get Boredthis course is good as it has a good placement ratio at this university. The faculties are from various parts of the world and India and all have a doctorate degree in their respective field. the exam papers are set by your respective faculties and it's easy to pass if you follow their instructions.,3.65,2022,kaggle,387
119,Galgotias University - [GU],"I am choosing this course because I have an interest in technology and try to learn more there is a reason to choose this course.
The faculty in the university is good there are all highly educated, some are completed their master's and some are Ph.D. holders. The teaching technique is good he tries to give his best. The ratio of faculty over students is 1:70.
There are many exams in the term. There are many times exams in one term. 3-4 time exams in one term. There is no difficulty to pass the exam if you study well. There are very easy ri crack the exam.The fest in the university is Unifest, there is a 4-5 days fest conducted by the university. In the fest, many competition is run if you have any skill you go to this competition and win many prizes. And many other programs are conducted every month like dance, sports, singing, technical, history, and many others.
There are libraries in the university where you go and get books, journals, and other things that you are interested in.",5.0,2022,kaggle,389
97,Lovely Professional University - [LPU],"India has the most universities with t??p ranking of 3000+ students from 28 states and 50 countries claiming to be the supreme single-campus university in India and the world's most diverse campus
The idea of nourishing individual minds outside the lecture hall through an extra circular and multi-culture environment provides a rich learning experience to all its students. LPU offers a beautiful campus life.The fee is based on the course and scholarship like in B.Tech is us to 3.0L with the eligibility in Jee entrance exam. 
Scholarship - LPUNEST scholarship, based on 10th and 12th marking, CUET entrance test, based on the national level test.
Best placement - with t??p most companies and industries like TATA, PUMA, and many more.",4.5,2022,kaggle,411
96,Kalinga Institute of Industrial Technology - [KIIT],"KIIT FEST is the name of the annual techno-cultural fest of KIIT. It is celebrated around september-october. 
Coming to library, I would say this university has got like one of the biggest instituional library in the country. On top of that the 5-6 storey central library is the cherry on the top. It provied the best educational resources for students as well as teachers.
Classrooms are fitted with smart board, PC, projectors, cameras, AC's, etc. 
Sports facilities are also top notch here in the college. They have a separate sports complex for every campus ( Yes the university is divided into small numerous campuses).
There are around 25-30 societies and clubs which comes under KSAC( KIIT Student Activity Centre )From 5th semester, students start getting internships and placements. Numerous companies visit here including a lot of startups which offer more learning opportunity for the students. KIIT average package stood at INR 8.5 lakhs whereas KIIT highest package stood at INR 62 LPA. More than 3800 job offers were made by 300+ recruiters . 62+new recruiters also participated in KIIT placements 2023.
Over 92% students got placed this year and many others opted for higher studies.
My plans are diversified. I might opt for some governments job because I am slightly interested in it. Or maybe just involve in thee placement stuff and all that.",4.15,2022,kaggle,413
105,Delhi Technological University - [DTU],"The faculty members are really very good. I chose this course because I was keen to learn about the environment and also I want to make my environment superior and better in every term. Exams are sometimes difficult they're not as easy as in other universities in my college mid-term and end-term exams are conducted.Fees are quite high for every course. Scholarships are provided as it's a government university but still, it's difficult to catch this scholarship. The fees should be really reduced. I'm a 2nd year student right now so I've not applied for placements.",2.85,2022,kaggle,421
105,Delhi Technological University - [DTU],"If you come here for the campus life you'll never regret it because lots of fests always happen in DTU every time
The majors are ENGIFEST, Yuvaan, Aahvaan & many more
A very big & well-maintained library also with all requirements
Classrooms are quite good with fan lights projectors AC but not well maintained enough
If you are a sports lover then you'll not disappoint in DTU (cricket ground, badminton court, track, football ground, volleyball net etc)
There are many clubs & groups in college which runs by students themselves like coding societies, Dance, Music, Environment etcDTU was my preference so I choose this course
The faculty is overall good & supportive and ratio of the student is maintained 
Qualification of faculty is excellent most are professors and experienced 
They have a mid & end term process which likely held an overall 6 months
Just passing the exams is not much difficult as you can gain numbers in attendance, files, assignments etc but for good marks it's definitely yes",4.6,2022,kaggle,424
83,Vellore Institute of Technology - [VIT University],Internship opportunities are pretty decent. Many people do off-campus internships as well. There are people with PPOs also. So it all depends on the students. Opportunities are there. One has to be good at coding and should have done some projects.I chose CSE because the average package is the highest of all. Job opportunities are growing in this field and also this college's coding culture is pretty good which helps in brushing up the skills required to excel in this field.,3.65,2022,kaggle,425
95,Amity University,"Fees are high as compared to other universities that are providing this course, In Amity Lucknow you can easily get a scholarship if you have 75 percent marks in PCM or above. if you are having 75 percent marks then 25 percent scholarship and if 88 percent marks then 50 percent and if 90 percent marks then 100 percent.The name of the annual fest is Amiphoria, you will enjoy a lot in these fests which usually occur in the month of February. You can easily get the books related to your from library. The sports facilities are not good because the size of the campus is not that much big.",4.0,2022,kaggle,427
9,IIT BHU - Indian Institute of Technology,"Life on campus is quite good. The only problem is we don't have any good outlets here on campus. The fests here are good too but the management and administration team are so good to handle them. The library is good too you can get any book related to the curriculum here. Almost all sports facility is provided here too.Almost all good tech companies like Google, Microsoft, Amazon etc. Come here to provide internship opportunities. Internship opportunities are provided to 3rd-year students by the college. The stipend is pretty good too if you're doing an internship in a good company. It depends on the company.",3.85,2022,kaggle,435
30,Malaviya National Institute of Technology - [MNIT],"I find my course which is Metallurgy and material science Engg is the best course.
I Did Not Choose That Course, I Got This Course According To My Rank                                                                   
This Is Four Year Course. Basically, In This Course, We Learn About Metals Extraction, Their Processings Etc.Fee Structure Of Mnit. The Estimated Fee For 4 Year Course Is Approx 8 Lacs According To Me.
There Is A Fee Remission Policy Is Also There According To The Parental Income
Fee Remission Is As Parental Income 0 To 1 Lacs. There Is No Tuition Fee Of That Student, It Has To Pay Only The Hostel Fee",4.5,2022,kaggle,441
123,Ajay Kumar Garg Engineering College - [AKGEC],"The annual fest is held in the month of December. You will not get many events in this college.
The books are availed to you by the college library.
The classrooms are theatre-like and vast with a good ventilation system.
You will get many sports to play.The course curriculum is relevant to AKTU University. I choose this course because I was interested in this college.
The faculty is well-qualified and helpful.
Almost all faculty members are Ph.D. holders.
The exams are 3 times per semester.",4.15,2022,kaggle,444
4,IIT Kanpur - Indian Institute of Technology - [IITK],"In the iitk the annual fest is mainly have Antragini , Techkriti ,Udhgosh . Antragini is the asia's biggest cultural fest which is held in the month of october in this fest there are many college participate and perform. preparetion for this fest start before the 4 to 5 month . Techkriti is a technical fest which is held in the month of march. Udhgosh is the sports fest which is held in the month of oct-nov. In the library there are many books available also the every type of the magzine and news paper is also available in the library. for the sports here have all types of sports ground even that game is outdoor or indoor. in iitk have the student body gymkhana in which under many clubs , society and cell which is runs by the student. the name of the council media and culture , games and sports , academic and career and science and technology and in cell enterprenurship cell , outreach cell ,public policy opinion cell  in society welfair society etc.I am chosen this course because of the my jee rank but after coming in iitk i am realise that this course is interesting for me. if anyone also required to take a other department course then they also take some course take as elective . here the faculty and student ratio are good for every class have tutorial session and the tutorial class strength is small because there are many section divide for the tutorial.The qualification of the faculty is highly good and more experienced in the teaching .Here the in exam policy there have quiz , midsem exam and fianl exam. the exam scheduled timely and announced in the first course handout or in the class. for the passing of the course required to attend the all classes and tutorial then you pass the course easily but some course required hard work for the passing. ",4.4,2022,kaggle,455
7,IIT Guwahati - Indian Institute of Technology - [IITG],"Placements are very good in our college as they are in other IITs. The major MNCs like FAANGM companies for eg Facebook, Adobe, Apple, Microsoft, Google etc. visit our campus for placement for students. Almost 90% + of students get placed in these companies. I plan to continue the job which I get after placements.There is a general fee hike policy which is set by the Indian Government of a 10% fee increment every year. The cost to study is not very high and one also gets scholarships for performing extraordinary in academics. Campus jobs are given as Lab assistantships with a stipend of around 1000rs per lab of 3 hours.",4.1,2022,kaggle,465
118,Heritage Institute of Technology - [HIT],"To do B.Tech in computer science and engineering department or from any other department you have to pay about 410000 for completing the course.
Many scholarships like Kanyashree and Vivekananda swami scholarships are available in this college.
The government also supports financial help.generally, Students from the fifth semester and onwards start to get placed.
Many companies like Tcs Wipro Infosys etc come to this college and select students on the basis of student's skills.
About 90 students out of 100 got placed in this college.",4.75,2022,kaggle,474
118,Heritage Institute of Technology - [HIT],"You have to pay about 410000 for completing B.Tech from Computer Science and Engineering department or from any other department.
Many scholarships like Vivekananda swami scholarships and Kanyashree are available for West Bengal board students.
The government also provides financial support to needy students.Many companies like Tcs Wipro Infosys, etc. come to our college and give opportunities to intern with them.
Students got experience by working with companies and learning how to work with employees. Some of the top recruiters like Google, Amazon, etc. also come to college.",4.9,2022,kaggle,475
127,SASTRA University,"Usually, SASTRA conducts an annual fest called ""KURUKSASTRA"" which is very famous and a tech fest called ""DAKSH"" through which many workshops are made available to students even from outside colleges.
You can't imagine that there are thousands and lakhs of books in our university library. There is a separate block for the library where we can find any kind of books, journals, etc.
the classroom is properly ventilated, smart projection class is also available.
SASTRA is best in its sports activities. we have volleyball, football, cricket, tennis, etc. Many tournaments are also conducted.
artzgumbal is the one club I know .and there are many clubs for other language students too through which they can outcome their talent.I have chosen B.Tech CSE because day-to-day life is full of technology. That is why I have chosen this course which will be having the biggest revolution in future.
Faculties are well trained and all the faculties are doctorated. The faculty-student ratio is one to seventeen.
Qualification is not only meant to be their degree. The way they teach will amaze us. the majority of the faculties are Ph.D. holders.
The exams will be normal like in other colleges and universities. we will have three CIAs per month and at the end of six months, an end-semester exam will be conducted.",4.6,2022,kaggle,512
24,NIT Trichy,"Festember is the name of the annual fest in the college. It is a 4-day event not unlike another college that just have 3 days event. it is mainly held in the month of September. It is the most amazing feeling in the fest. There are all the sports facilities available. There is a wide variety of books available in the libraries.The cost to study in this college is around 5.2 lpa but seeing all the stuff like PG, food and other expenses, you cost around 7 lpa studying in this college which is a very huge amount. You can also apply for scholarships also to overcome some burdens.",4.15,2022,kaggle,518
97,Lovely Professional University - [LPU],There are very accurate studies they help us to know about the subject well through practical things and they are very helpful so that we can interact with them very often they will clarify any doubts at any time during college hours.There are more campus placements this year as compared to last year and it is not bad even we can get those jobs if we have some subjects in us and the college management helps us to get that jobs by making students fearless.,3.5,2022,kaggle,526
106,Netaji Subhas University of Technology - [NSUT],"The fees of our course on its term are quite on top. Moreover, fees and terms got hiked up every successive year to count with some per cent. In the case of backlog clearing, its term fees are also quite high. Scholarships are awarded to the top 5 per cent scorers from every batch. More over some scholarship is also provided to girls at beginning of the course. But the condition is that a scholarship of a kind can be awarded only once. Students cant avail of scholarships from different sources along the course, like category based or top 5 per cent etc.This course of electrical engineering is very reputed in this field in terms of future options and career versatility. Moreover, the university I got is well-known in itself. On the part of the faculty and study ratio, there are enough professors and counsellors to meet our day-to-day academic demands. They are well-qualified and trained in their field of expertise. In contrast to our exams, they are conducted twice a semester and on a moderate term to avail to the top scorer.",3.8,2022,kaggle,536
99,Christ University,"Christ conducts many annual fest namely Ethnic day, Nritta, Magnovite etc... There are many and all the books available in our both the libraries as needed for our studies and other purposes too. Classrooms are always clean as Christ is meant for Cleanliness. Christ gives a huge support to sports without disturbing our academic hours. Christ students created confession pages in social media.I have chosen B.Tech in Artificial Intelligence and Machine Learning course. This is the new course and has 45k plus vacancies in the future. The faculty members are very supportive, there are around 60 students each in the class and 14 sections for 1st years divided by physics and chemistry cycle. Exams are not too tough or easy but one with daily studies can score good.",4.5,2022,kaggle,542
119,Galgotias University - [GU],"I choose B.Tech(CSE) because of having coding interests. The student ratio is 70-80 in every class. Teachers are mostly MTech qualified from universities, they don't have that much knowledge, and their teaching was ok but was not satisfying. Exams were not very difficult, you can pass by studying faculty's notes.From 6 th semester you get eligible for campus recruitment, so many companies visit took in mass recruitment. (like Wipro, cognizant, and Capgemini). But you get the average package is 4 LPA.
Around 80-90% of students get placed, only the thing is they will get avg or below avg package.",2.75,2022,kaggle,547
96,Kalinga Institute of Industrial Technology - [KIIT],"I love this course because I have an interest o this field, There are enough faculties in this college, and a vast number of students are reading here, the faculties are much more talented and they are amazing. If you are going to study in a good college there is some criteria, you have to follow them.KIIT University offers various types of scholarships and their benefits differ. The PradyumnaBal Memorial Scholarship program covers college fees, hostel fees including mess, books and any other ancillary expenses. This scholarship is awarded every year to two financially weak and meritorious students.",4.0,2022,kaggle,552
97,Lovely Professional University - [LPU],"All the faculty members and the enviornment of this college is best .so i choose this college beahvior of all faculty member is excellent .colloge provide digital learning all digital tools used in educational field . so i love this college and the student ratio is best This univesity provide all the possible facility for students enjoy college life for example gym   ,swimming pool   ,library    ,club   ,etc
This university conduct many sports event and also give winner awarded by prize .
",4.35,2022,kaggle,553
97,Lovely Professional University - [LPU],"I know about this college through my relatives and friends. Every faculty has 60 students. In only btech 1 St here 16000 are studying there. Each year has two semesters. The college provides scholarships also. The college faculty is very good in natureThe classrooms are very big here. Sports facilities are very good here, the basketball ground, cricket ground, and hockey ground all are there in the college. Indoor games are also in the college. Fest is timely organised here",4.2,2022,kaggle,566
97,Lovely Professional University - [LPU],"A lot of tech fest is organised and the annual fest is held annually. 
libraries are well-equipped and fully furnished.
Classrooms are properly ventilated and nice and spacious.
yes, a lot of students joined sports clubs and all and some kind of athletic meet is also held on campus.
Students run their art & drama groups, and tech groups, as per their field of study.I choose this course because I want to establish my career in this, as a software programmer, student and faculty ratio is far good. and they have hired experts in their fields as teachers. All the assistant professors and Associate professors are very well-mannered and qualified. Class exams are quite normal, and term examinations depend on the level of [preparation.",4.15,2022,kaggle,574
97,Lovely Professional University - [LPU],"I chose this course because I want to become a software engineer. Teachers in the college are qualified and helpful. the teaching quality is updated a bit according to trends. the course curriculum is relevant. It makes the student industry-ready. The difficulty of the exams is appropriate according to the requirements.LPU campus is regarded as one of the best campuses among private universities in India. Similarly, LPU Infrastructure is one of the biggest and best in the world. The campus of LPU is surrounded by trees and gardens that make the teaching and learning environment more comfortable.",4.85,2022,kaggle,577
58,Atal Bihari Vajpayee Indian Institute of Information Technology and Management - [ABVIIITM],"IT is a rapidly growing industry. Day by day it is booming, as its domain cover software as well as hardware which is good for a student. as this course covers all the topics of the B.Tech CS domain and also taught some extra topics which are very necessary for IT professional. Student to Faculty ratio is good. All faculty are Ph.D. holders with good experience in their field. In a year there are 2 semesters and in each semester there are two exams held which are made by the professor and can be easily cracked by going through their class notes.The placements are really good here. Till now, the highest package is 1.95cr and the average package is 30lpa. Ample opportunities are provided for students for getting placed in MNCs companies.  
Many companies have visited the campus like Google, Amazon, Microsoft, Accenture, etc. 
For brief placement detail refer to the website.",2.9,2022,kaggle,584
3,IIT Madras - Indian Institute of Technology - [IITM],"Life on campus is very enjoyable. The infrastructure is world-class and we get all the necessary facilities inside the campus itself. The annual fest is called Saarang which is South Asia's largest cultural fest. It happens during the month of January. The tech fest is called Shaastra which is held during the month of January. The library is equipped with all the necessary books and journals for a student. The classroom is equipped with all the necessary things such as a projector, blackboard, benches, etc. Our campus has one of the best facilities for sports. It has dedicated grounds for all sports and also has gym centres and Olympic size swimming pools. There are many social groups here which include the Finance Club, E-cell (Entrepreneurship club), Drama Club, Film Club, CFI (Centre for Innovation Club) and many more.I chose this course because of my rank and also I was interested in the course of civil engineering. The course curriculum is very well designed where we learn the basics and advanced topics in a span of 4 years. The faculty: student ratio is nearly 1:80. All the faculty members are very well qualified in their respective fields and they all have PhD Degrees. The teaching method is mostly through ppts and something blackboard. One semester works for around 4 months. We have 2 quizzes in between and one end-semester exam at the end which is generally a 20+20+60 breakup. The exams are not that easy but if you study well even one week of the exam, you will definitely pass.",4.0,2022,kaggle,585
